timestamp,co2_ppm,temperatura_c,humedad_pct
2025-06-14T03:24:01.910699,908.0,21.6,24.8
2025-06-14T03:24:06.932738,908.0,21.6,24.7
2025-06-14T03:24:11.949767,906.0,21.6,24.8
2025-06-14T03:24:16.967513,905.0,21.6,24.7
2025-06-14T03:24:21.989740,904.0,21.6,24.7
2025-06-14T03:24:27.007432,903.0,21.6,24.7
2025-06-14T03:24:32.025395,903.0,21.6,24.7
2025-06-14T03:24:37.042239,903.0,21.6,24.7
2025-06-14T03:24:42.064703,903.0,21.6,24.7
2025-06-14T03:24:47.081667,902.0,21.5,24.7
2025-06-14T03:24:52.100280,902.0,21.6,24.8
2025-06-14T03:24:57.121857,901.0,21.6,24.8
2025-06-14T03:25:02.139642,901.0,21.6,24.8
2025-06-14T03:25:12.166128,901.0,21.6,24.9
2025-06-14T03:25:17.184467,902.0,21.6,24.9
2025-06-14T03:25:22.202144,902.0,21.6,24.9
2025-06-14T03:25:27.219481,904.0,21.6,24.9
2025-06-14T03:25:32.237031,904.0,21.6,24.9
2025-06-14T03:25:37.254902,903.0,21.6,24.9
2025-06-14T03:25:42.272540,901.0,21.6,24.9
2025-06-14T03:25:47.294343,900.0,21.6,24.9
2025-06-14T03:25:52.312339,901.0,21.6,24.9
2025-06-14T03:25:57.328958,901.0,21.6,25.0
2025-06-14T03:26:02.351723,902.0,21.6,24.9
2025-06-14T03:26:07.368882,903.0,21.6,24.9
2025-06-14T03:26:12.386716,904.0,21.6,25.0
2025-06-14T03:26:17.408856,906.0,21.6,25.0
2025-06-14T03:26:22.426354,907.0,21.6,25.0
2025-06-14T03:26:27.444215,907.0,21.6,25.0
2025-06-14T03:26:32.465709,908.0,21.6,25.0
2025-06-14T03:26:37.482886,909.0,21.6,25.0
2025-06-14T03:26:42.501219,909.0,21.6,25.0
2025-06-14T03:26:47.519036,909.0,21.6,25.0
2025-06-14T03:26:52.540820,909.0,21.6,25.0
2025-06-14T03:26:57.557580,908.0,21.6,25.0
2025-06-14T03:27:02.575382,907.0,21.6,24.9
2025-06-14T03:27:07.597399,906.0,21.6,25.0
2025-06-14T03:27:12.615482,905.0,21.6,24.9
2025-06-14T03:27:17.632472,905.0,21.6,24.9
2025-06-14T03:27:22.655076,905.0,21.6,24.9
2025-06-14T03:27:27.672764,904.0,21.6,24.9
2025-06-14T03:27:32.689806,903.0,21.6,24.9
2025-06-14T03:27:37.707589,901.0,21.6,25.0
2025-06-14T03:27:42.728993,902.0,21.6,25.0
2025-06-14T03:27:47.746966,903.0,21.6,25.1
2025-06-14T03:27:52.765317,905.0,21.6,25.1
2025-06-14T03:27:57.786242,907.0,21.6,25.1
2025-06-14T03:28:02.804772,908.0,21.6,25.1
2025-06-14T03:28:07.821809,909.0,21.6,25.1
2025-06-14T03:28:17.848953,910.0,21.6,25.1
2025-06-14T03:28:22.866619,911.0,21.6,25.2
2025-06-14T03:28:27.884136,911.0,21.6,25.2
2025-06-14T03:28:32.902718,909.0,21.6,25.2
2025-06-14T03:28:37.919847,909.0,21.6,25.2
2025-06-14T03:28:42.937422,909.0,21.6,25.2
2025-06-14T03:28:47.959213,909.0,21.6,25.2
2025-06-14T03:28:52.977552,908.0,21.6,25.2
2025-06-14T03:28:57.994956,908.0,21.6,25.1
2025-06-14T03:29:03.016962,907.0,21.6,25.1
2025-06-14T03:29:08.033884,906.0,21.6,25.1
2025-06-14T03:29:13.051937,905.0,21.6,25.1
2025-06-14T03:29:18.073915,903.0,21.6,25.1
2025-06-14T03:29:23.091147,902.0,21.6,25.1
2025-06-14T03:29:28.109566,901.0,21.6,25.1
2025-06-14T03:29:33.126797,899.0,21.6,25.0
2025-06-14T03:29:38.149021,896.0,21.6,25.0
2025-06-14T03:29:43.166653,894.0,21.6,25.0
2025-06-14T03:29:48.184374,893.0,21.6,25.0
2025-06-14T03:29:53.205632,889.0,21.5,24.9
2025-06-14T03:29:58.223416,887.0,21.6,25.0
2025-06-14T03:30:03.241605,887.0,21.5,24.9
2025-06-14T03:30:08.262676,885.0,21.5,24.9
2025-06-14T03:30:13.280856,882.0,21.5,24.9
2025-06-14T03:30:18.298533,881.0,21.5,24.9
2025-06-14T03:30:23.316274,882.0,21.5,25.0
2025-06-14T03:30:28.337383,882.0,21.5,25.1
2025-06-14T03:30:33.355846,881.0,21.5,25.0
2025-06-14T03:30:38.373584,881.0,21.5,25.1
2025-06-14T03:30:43.394464,881.0,21.5,25.1
2025-06-14T03:30:48.412770,882.0,21.5,25.1
2025-06-14T03:30:53.430509,881.0,21.5,25.2
2025-06-14T03:30:58.451883,881.0,21.5,25.1
2025-06-14T03:31:03.469737,882.0,21.5,25.1
2025-06-14T03:31:08.487646,881.0,21.5,25.1
2025-06-14T03:31:13.505584,880.0,21.5,25.1
2025-06-14T03:31:23.532674,879.0,21.5,25.1
2025-06-14T03:31:28.550547,879.0,21.5,25.0
2025-06-14T03:31:33.568144,878.0,21.5,25.0
2025-06-14T03:31:38.585522,876.0,21.5,25.0
2025-06-14T03:31:43.606829,874.0,21.5,24.9
2025-06-14T03:31:48.625281,873.0,21.5,25.0
2025-06-14T03:31:53.642976,871.0,21.5,25.0
2025-06-14T03:31:58.660669,870.0,21.5,25.0
2025-06-14T03:32:03.681627,868.0,21.5,25.0
2025-06-14T03:32:08.699973,869.0,21.5,25.0
2025-06-14T03:32:13.717141,868.0,21.5,25.0
2025-06-14T03:32:18.735439,869.0,21.5,25.0
2025-06-14T03:32:23.756521,870.0,21.5,25.0
2025-06-14T03:32:28.774994,869.0,21.5,25.0
2025-06-14T03:32:33.792402,869.0,21.5,25.0
2025-06-14T03:32:38.813742,869.0,21.5,25.0
2025-06-14T03:32:43.832147,869.0,21.5,25.0
2025-06-14T03:32:48.849366,868.0,21.5,25.0
2025-06-14T03:32:53.870917,868.0,21.5,25.1
2025-06-14T03:32:58.889329,867.0,21.5,25.1
2025-06-14T03:33:03.906250,866.0,21.5,25.0
2025-06-14T03:33:08.924087,868.0,21.5,25.0
2025-06-14T03:33:13.945932,868.0,21.5,25.1
2025-06-14T03:33:18.963697,866.0,21.5,25.1
2025-06-14T03:33:23.981261,866.0,21.5,25.1
2025-06-14T03:33:29.003619,866.0,21.5,25.1
2025-06-14T03:33:34.020421,867.0,21.5,25.1
2025-06-14T03:33:39.038734,866.0,21.5,25.1
2025-06-14T03:33:44.060123,866.0,21.5,25.1
2025-06-14T03:33:49.078193,866.0,21.5,25.1
2025-06-14T03:33:54.096151,867.0,21.5,25.2
2025-06-14T03:33:59.117523,868.0,21.4,25.1
2025-06-14T03:34:04.135640,868.0,21.5,25.2
2025-06-14T03:34:09.153178,869.0,21.5,25.2
2025-06-14T03:34:14.170914,871.0,21.5,25.3
2025-06-14T03:34:24.197412,870.0,21.5,25.2
2025-06-14T03:34:29.215032,870.0,21.5,25.2
2025-06-14T03:34:34.233595,870.0,21.5,25.2
2025-06-14T03:34:39.251254,871.0,21.5,25.2
2025-06-14T03:34:44.268814,870.0,21.5,25.2
2025-06-14T03:34:49.290710,871.0,21.5,25.3
2025-06-14T03:34:54.308120,872.0,21.5,25.3
2025-06-14T03:34:59.326148,873.0,21.5,25.3
2025-06-14T03:35:04.343123,873.0,21.5,25.3
2025-06-14T03:35:09.365033,874.0,21.5,25.3
2025-06-14T03:35:14.383171,874.0,21.5,25.2
2025-06-14T03:35:19.400866,874.0,21.5,25.2
2025-06-14T03:35:24.422113,874.0,21.5,25.2
2025-06-14T03:35:29.440316,873.0,21.5,25.2
2025-06-14T03:35:34.458056,873.0,21.5,25.3
2025-06-14T03:35:39.475815,875.0,21.5,25.3
2025-06-14T03:35:44.497403,874.0,21.5,25.4
2025-06-14T03:35:49.514912,874.0,21.5,25.4
2025-06-14T03:35:54.532353,874.0,21.5,25.4
2025-06-14T03:35:59.554769,874.0,21.5,25.4
2025-06-14T03:36:04.571823,874.0,21.5,25.4
2025-06-14T03:36:09.590019,874.0,21.5,25.4
2025-06-14T03:36:14.610996,875.0,21.5,25.5
2025-06-14T03:36:19.629571,876.0,21.5,25.5
2025-06-14T03:36:24.646724,878.0,21.5,25.5
2025-06-14T03:36:29.664852,877.0,21.5,25.5
2025-06-14T03:36:34.686707,877.0,21.5,25.4
2025-06-14T03:36:39.703625,876.0,21.5,25.5
2025-06-14T03:36:44.722190,877.0,21.5,25.5
2025-06-14T03:36:49.743081,877.0,21.5,25.4
2025-06-14T03:36:54.760679,876.0,21.5,25.3
2025-06-14T03:36:59.779117,874.0,21.5,25.3
2025-06-14T03:37:04.800783,873.0,21.5,25.3
2025-06-14T03:37:09.818048,871.0,21.5,25.3
2025-06-14T03:37:14.835955,871.0,21.5,25.3
2025-06-14T03:37:19.853762,871.0,21.5,25.3
2025-06-14T03:37:29.881307,870.0,21.5,25.3
2025-06-14T03:37:34.898549,869.0,21.5,25.3
2025-06-14T03:37:39.916686,869.0,21.5,25.3
2025-06-14T03:37:44.933704,868.0,21.5,25.4
2025-06-14T03:37:49.955503,867.0,21.5,25.4
2025-06-14T03:37:54.973601,867.0,21.5,25.4
2025-06-14T03:37:59.991378,868.0,21.4,25.4
2025-06-14T03:38:05.009027,867.0,21.4,25.4
2025-06-14T03:38:10.030680,866.0,21.4,25.4
2025-06-14T03:38:15.047928,864.0,21.5,25.3
2025-06-14T03:38:20.065898,863.0,21.5,25.3
2025-06-14T03:38:25.083279,862.0,21.4,25.3
2025-06-14T03:38:30.105250,862.0,21.4,25.3
2025-06-14T03:38:35.123380,862.0,21.4,25.4
2025-06-14T03:38:40.141222,862.0,21.4,25.4
2025-06-14T03:38:45.162254,861.0,21.5,25.4
2025-06-14T03:38:50.180015,860.0,21.4,25.5
2025-06-14T03:38:55.197661,861.0,21.4,25.4
2025-06-14T03:39:00.219339,860.0,21.4,25.4
2025-06-14T03:39:05.237331,860.0,21.4,25.4
2025-06-14T03:39:10.255533,859.0,21.4,25.4
2025-06-14T03:39:15.272476,859.0,21.4,25.5
2025-06-14T03:39:20.294346,858.0,21.4,25.4
2025-06-14T03:39:25.312206,858.0,21.4,25.4
2025-06-14T03:39:30.330110,856.0,21.4,25.4
2025-06-14T03:39:35.352187,857.0,21.4,25.4
2025-06-14T03:39:40.369850,857.0,21.4,25.3
2025-06-14T03:39:45.387355,856.0,21.4,25.3
2025-06-14T03:39:50.408722,857.0,21.4,25.4
2025-06-14T03:39:55.426623,856.0,21.4,25.4
2025-06-14T03:40:00.444748,857.0,21.4,25.4
2025-06-14T03:40:05.461818,857.0,21.4,25.4
2025-06-14T03:40:10.484129,856.0,21.4,25.4
2025-06-14T03:40:15.501325,856.0,21.4,25.4
2025-06-14T03:40:20.519371,854.0,21.4,25.4
2025-06-14T03:40:25.541347,854.0,21.4,25.4
2025-06-14T03:40:35.563734,854.0,21.4,25.4
2025-06-14T03:40:40.582111,855.0,21.4,25.5
2025-06-14T03:40:45.603654,854.0,21.4,25.4
2025-06-14T03:40:50.621561,854.0,21.4,25.4
2025-06-14T03:40:55.639251,854.0,21.4,25.5
2025-06-14T03:41:00.656935,854.0,21.4,25.5
2025-06-14T03:41:05.674322,854.0,21.4,25.4
2025-06-14T03:41:10.692242,854.0,21.4,25.4
2025-06-14T03:41:15.713394,853.0,21.4,25.4
2025-06-14T03:41:20.730992,853.0,21.4,25.4
2025-06-14T03:41:25.749487,853.0,21.4,25.4
2025-06-14T03:41:30.771303,852.0,21.4,25.5
2025-06-14T03:41:35.788657,853.0,21.4,25.6
2025-06-14T03:41:40.806450,853.0,21.4,25.6
2025-06-14T03:41:45.828202,854.0,21.4,25.6
2025-06-14T03:41:50.845480,855.0,21.4,25.7
2025-06-14T03:41:55.863393,857.0,21.4,25.7
2025-06-14T03:42:00.880987,859.0,21.4,25.8
2025-06-14T03:42:05.902748,862.0,21.4,25.8
2025-06-14T03:42:10.920301,863.0,21.4,25.7
2025-06-14T03:42:15.938274,863.0,21.4,25.7
2025-06-14T03:42:20.960421,863.0,21.4,25.7
2025-06-14T03:42:25.977658,861.0,21.4,25.7
2025-06-14T03:42:30.995743,861.0,21.4,25.7
2025-06-14T03:42:36.016799,862.0,21.4,25.7
2025-06-14T03:42:41.034511,863.0,21.4,25.7
2025-06-14T03:42:46.052790,862.0,21.4,25.6
2025-06-14T03:42:51.069976,859.0,21.4,25.6
2025-06-14T03:42:56.092338,858.0,21.4,25.6
2025-06-14T03:43:01.110214,856.0,21.4,25.6
2025-06-14T03:43:06.127005,853.0,21.4,25.6
2025-06-14T03:43:11.149311,850.0,21.4,25.6
2025-06-14T03:43:16.166994,846.0,21.4,25.6
2025-06-14T03:43:21.184406,847.0,21.4,25.6
2025-06-14T03:43:26.206726,847.0,21.4,25.5
2025-06-14T03:43:36.229533,847.0,21.4,25.6
2025-06-14T03:43:41.247536,846.0,21.4,25.5
2025-06-14T03:43:46.264541,847.0,21.4,25.6
2025-06-14T03:43:51.282908,846.0,21.4,25.5
2025-06-14T03:43:56.304299,846.0,21.4,25.5
2025-06-14T03:44:01.322248,844.0,21.4,25.5
2025-06-14T03:44:06.340123,842.0,21.4,25.5
2025-06-14T03:44:11.357868,843.0,21.4,25.6
2025-06-14T03:44:16.379375,842.0,21.4,25.5
2025-06-14T03:44:21.396726,843.0,21.4,25.6
2025-06-14T03:44:26.414956,842.0,21.4,25.5
2025-06-14T03:44:31.436726,842.0,21.4,25.6
2025-06-14T03:44:36.454431,840.0,21.4,25.5
2025-06-14T03:44:41.471962,840.0,21.4,25.5
2025-06-14T03:44:46.493808,840.0,21.3,25.5
2025-06-14T03:44:51.511051,839.0,21.3,25.5
2025-06-14T03:44:56.529325,840.0,21.3,25.5
2025-06-14T03:45:01.546934,840.0,21.3,25.6
2025-06-14T03:45:06.568461,839.0,21.4,25.6
2025-06-14T03:45:11.586410,837.0,21.3,25.6
2025-06-14T03:45:16.604160,838.0,21.3,25.6
2025-06-14T03:45:21.625171,838.0,21.4,25.5
2025-06-14T03:45:26.643470,837.0,21.4,25.5
2025-06-14T03:45:31.661392,836.0,21.3,25.5
2025-06-14T03:45:36.682630,834.0,21.3,25.5
2025-06-14T03:45:41.700912,832.0,21.3,25.5
2025-06-14T03:45:46.718574,832.0,21.3,25.4
2025-06-14T03:45:51.735435,830.0,21.3,25.4
2025-06-14T03:45:56.757562,830.0,21.3,25.5
2025-06-14T03:46:01.775752,831.0,21.3,25.6
2025-06-14T03:46:06.793486,831.0,21.3,25.6
2025-06-14T03:46:11.814962,832.0,21.3,25.6
2025-06-14T03:46:16.832828,831.0,21.3,25.6
2025-06-14T03:46:21.850232,831.0,21.3,25.6
2025-06-14T03:46:31.877745,830.0,21.3,25.5
2025-06-14T03:46:36.895304,830.0,21.3,25.5
2025-06-14T03:46:41.913305,829.0,21.3,25.5
2025-06-14T03:46:46.930339,828.0,21.3,25.6
2025-06-14T03:46:51.947934,827.0,21.3,25.5
2025-06-14T03:46:56.966038,828.0,21.3,25.5
2025-06-14T03:47:01.987282,828.0,21.3,25.5
2025-06-14T03:47:07.005806,829.0,21.3,25.5
2025-06-14T03:47:12.023477,829.0,21.3,25.6
2025-06-14T03:47:17.044550,830.0,21.3,25.6
2025-06-14T03:47:22.062909,830.0,21.3,25.6
2025-06-14T03:47:27.080457,831.0,21.3,25.6
2025-06-14T03:47:32.101931,831.0,21.3,25.6
2025-06-14T03:47:37.119968,832.0,21.3,25.6
2025-06-14T03:47:42.137852,833.0,21.3,25.7
2025-06-14T03:47:47.159661,835.0,21.3,25.7
2025-06-14T03:47:52.176629,835.0,21.3,25.6
2025-06-14T03:47:57.194978,835.0,21.3,25.6
2025-06-14T03:48:02.216837,836.0,21.3,25.6
2025-06-14T03:48:07.234239,835.0,21.3,25.6
2025-06-14T03:48:12.252252,834.0,21.3,25.6
2025-06-14T03:48:17.269947,835.0,21.3,25.6
2025-06-14T03:48:22.291664,835.0,21.3,25.6
2025-06-14T03:48:27.308888,834.0,21.3,25.6
2025-06-14T03:48:32.326996,834.0,21.3,25.6
2025-06-14T03:48:37.348136,834.0,21.3,25.5
2025-06-14T03:48:42.366674,834.0,21.3,25.5
2025-06-14T03:48:47.384327,834.0,21.3,25.6
2025-06-14T03:48:52.405222,834.0,21.3,25.6
2025-06-14T03:48:57.423100,834.0,21.3,25.6
2025-06-14T03:49:02.441311,834.0,21.3,25.6
2025-06-14T03:49:07.459206,833.0,21.3,25.7
2025-06-14T03:49:12.480974,833.0,21.3,25.6
2025-06-14T03:49:17.497852,833.0,21.3,25.6
2025-06-14T03:49:22.515610,833.0,21.3,25.7
2025-06-14T03:49:32.543498,832.0,21.3,25.6
2025-06-14T03:49:37.560554,831.0,21.3,25.7
2025-06-14T03:49:42.578321,830.0,21.3,25.7
2025-06-14T03:49:47.596566,830.0,21.2,25.7
2025-06-14T03:49:52.614184,829.0,21.3,25.6
2025-06-14T03:49:57.631841,829.0,21.3,25.7
2025-06-14T03:50:02.653053,829.0,21.3,25.7
2025-06-14T03:50:07.671250,829.0,21.3,25.7
2025-06-14T03:50:12.689068,830.0,21.2,25.7
2025-06-14T03:50:17.710579,829.0,21.3,25.7
2025-06-14T03:50:22.727815,827.0,21.2,25.7
2025-06-14T03:50:27.746162,828.0,21.2,25.7
2025-06-14T03:50:32.768268,828.0,21.2,25.7
2025-06-14T03:50:37.785926,829.0,21.2,25.7
2025-06-14T03:50:42.803625,828.0,21.2,25.8
2025-06-14T03:50:47.820943,830.0,21.2,25.9
2025-06-14T03:50:52.843099,832.0,21.2,25.9
2025-06-14T03:50:57.860693,834.0,21.3,26.1
2025-06-14T03:51:02.877948,837.0,21.2,26.1
2025-06-14T03:51:07.899486,839.0,21.2,26.2
2025-06-14T03:51:12.917991,843.0,21.3,26.2
2025-06-14T03:51:17.935427,847.0,21.2,26.2
2025-06-14T03:51:22.957491,849.0,21.3,26.2
2025-06-14T03:51:27.974784,852.0,21.3,26.2
2025-06-14T03:51:32.992241,857.0,21.3,26.1
2025-06-14T03:51:38.010499,860.0,21.3,26.1
2025-06-14T03:51:43.032316,858.0,21.2,26.1
2025-06-14T03:51:48.049848,858.0,21.3,26.2
2025-06-14T03:51:53.067680,863.0,21.3,26.3
2025-06-14T03:51:58.089462,864.0,21.3,26.4
2025-06-14T03:52:03.106390,866.0,21.3,26.4
2025-06-14T03:52:08.124477,869.0,21.3,26.4
2025-06-14T03:52:13.142092,873.0,21.3,26.4
2025-06-14T03:52:18.163771,875.0,21.3,26.4
2025-06-14T03:52:23.181530,876.0,21.3,26.3
2025-06-14T03:52:33.208621,878.0,21.3,26.3
2025-06-14T03:52:38.226219,879.0,21.3,26.3
2025-06-14T03:52:43.244152,882.0,21.3,26.4
2025-06-14T03:52:48.262099,883.0,21.3,26.4
2025-06-14T03:52:53.279753,885.0,21.3,26.4
2025-06-14T03:52:58.297019,887.0,21.3,26.4
2025-06-14T03:53:03.319584,890.0,21.3,26.4
2025-06-14T03:53:08.336658,890.0,21.3,26.4
2025-06-14T03:53:13.354814,892.0,21.3,26.5
2025-06-14T03:53:18.376071,893.0,21.3,26.5
2025-06-14T03:53:23.393623,893.0,21.3,26.4
2025-06-14T03:53:28.411906,894.0,21.3,26.5
2025-06-14T03:53:33.433954,895.0,21.3,26.5
2025-06-14T03:53:38.451648,896.0,21.3,26.5
2025-06-14T03:53:43.469201,898.0,21.3,26.6
2025-06-14T03:53:48.486915,897.0,21.3,26.6
2025-06-14T03:53:53.508004,898.0,21.3,26.6
2025-06-14T03:53:58.525927,898.0,21.3,26.6
2025-06-14T03:54:03.543984,899.0,21.3,26.5
2025-06-14T03:54:08.565606,898.0,21.3,26.5
2025-06-14T03:54:13.583644,899.0,21.3,26.5
2025-06-14T03:54:18.601474,898.0,21.3,26.5
2025-06-14T03:54:23.622753,897.0,21.3,26.5
2025-06-14T03:54:28.640615,898.0,21.3,26.5
2025-06-14T03:54:33.658619,899.0,21.3,26.5
2025-06-14T03:54:38.675853,899.0,21.3,26.5
2025-06-14T03:54:43.697635,900.0,21.3,26.5
2025-06-14T03:54:48.715760,900.0,21.3,26.5
2025-06-14T03:54:53.732819,901.0,21.3,26.6
2025-06-14T03:54:58.755014,902.0,21.3,26.6
2025-06-14T03:55:03.772541,903.0,21.3,26.7
2025-06-14T03:55:08.790433,904.0,21.3,26.6
2025-06-14T03:55:13.811720,904.0,21.3,26.7
2025-06-14T03:55:18.829792,905.0,21.2,26.7
2025-06-14T03:55:23.847885,906.0,21.3,26.8
2025-06-14T03:55:33.874604,906.0,21.3,26.8
2025-06-14T03:55:38.892293,908.0,21.2,26.8
2025-06-14T03:55:43.909735,908.0,21.2,26.7
2025-06-14T03:55:48.927599,909.0,21.2,26.7
2025-06-14T03:55:53.945154,909.0,21.2,26.8
2025-06-14T03:55:58.963246,911.0,21.2,26.8
2025-06-14T03:56:03.984496,912.0,21.3,26.9
2025-06-14T03:56:09.002351,913.0,21.3,26.9
2025-06-14T03:56:14.020729,913.0,21.3,26.8
2025-06-14T03:56:19.037802,913.0,21.2,26.8
2025-06-14T03:56:24.060249,914.0,21.3,26.8
2025-06-14T03:56:29.077846,914.0,21.3,26.8
2025-06-14T03:56:34.095203,914.0,21.3,26.8
2025-06-14T03:56:39.117410,914.0,21.3,26.8
2025-06-14T03:56:44.135089,912.0,21.3,26.8
2025-06-14T03:56:49.152518,911.0,21.3,26.8
2025-06-14T03:56:54.174500,909.0,21.3,26.8
2025-06-14T03:56:59.191572,910.0,21.3,26.7
2025-06-14T03:57:04.209228,908.0,21.3,26.8
2025-06-14T03:57:09.227211,908.0,21.3,26.8
2025-06-14T03:57:14.249385,906.0,21.3,26.7
2025-06-14T03:57:19.267076,906.0,21.3,26.8
2025-06-14T03:57:24.284485,906.0,21.3,26.7
2025-06-14T03:57:29.306631,905.0,21.3,26.7
2025-06-14T03:57:34.324261,905.0,21.3,26.7
2025-06-14T03:57:39.341671,905.0,21.3,26.7
2025-06-14T03:57:44.363603,904.0,21.3,26.7
2025-06-14T03:57:49.380872,903.0,21.3,26.8
2025-06-14T03:57:54.399048,904.0,21.2,26.8
2025-06-14T03:57:59.416968,904.0,21.2,26.8
2025-06-14T03:58:04.437883,904.0,21.3,26.8
2025-06-14T03:58:09.456409,904.0,21.3,26.7
2025-06-14T03:58:14.474142,903.0,21.3,26.7
2025-06-14T03:58:19.495181,903.0,21.3,26.8
2025-06-14T03:58:24.513317,903.0,21.3,26.7
2025-06-14T03:58:29.531188,903.0,21.3,26.8
2025-06-14T03:58:39.558544,903.0,21.3,26.8
2025-06-14T03:58:44.576111,902.0,21.3,26.7
2025-06-14T03:58:49.593010,901.0,21.3,26.7
2025-06-14T03:58:54.611585,900.0,21.3,26.7
2025-06-14T03:58:59.629302,899.0,21.3,26.7
2025-06-14T03:59:04.646918,897.0,21.3,26.7
2025-06-14T03:59:09.668100,896.0,21.3,26.7
2025-06-14T03:59:14.685979,895.0,21.2,26.7
2025-06-14T03:59:19.703858,893.0,21.3,26.6
2025-06-14T03:59:24.725939,892.0,21.3,26.7
2025-06-14T03:59:29.743035,892.0,21.3,26.6
2025-06-14T03:59:34.760986,891.0,21.2,26.6
2025-06-14T03:59:39.782504,890.0,21.3,26.6
2025-06-14T03:59:44.800837,891.0,21.3,26.7
2025-06-14T03:59:49.818541,891.0,21.3,26.6
2025-06-14T03:59:54.835960,890.0,21.2,26.6
2025-06-14T03:59:59.857065,890.0,21.3,26.6
2025-06-14T04:00:04.875715,890.0,21.3,26.6
2025-06-14T04:00:09.893428,888.0,21.2,26.6
2025-06-14T04:00:14.914309,887.0,21.2,26.6
2025-06-14T04:00:19.932280,886.0,21.3,26.6
2025-06-14T04:00:24.950465,884.0,21.2,26.6
2025-06-14T04:00:29.971479,885.0,21.3,26.6
2025-06-14T04:00:34.989817,885.0,21.2,26.6
2025-06-14T04:00:40.007868,883.0,21.2,26.6
2025-06-14T04:00:45.024675,881.0,21.3,26.6
2025-06-14T04:00:50.047173,880.0,21.3,26.6
2025-06-14T04:00:55.064081,880.0,21.2,26.6
2025-06-14T04:01:00.082141,880.0,21.2,26.6
2025-06-14T04:01:05.104384,880.0,21.3,26.6
2025-06-14T04:01:10.122159,880.0,21.2,26.5
2025-06-14T04:01:15.139868,879.0,21.3,26.6
2025-06-14T04:01:20.161657,879.0,21.2,26.5
2025-06-14T04:01:25.178620,879.0,21.3,26.5
2025-06-14T04:01:30.196620,878.0,21.3,26.5
2025-06-14T04:01:40.224151,876.0,21.3,26.4
2025-06-14T04:01:45.241977,875.0,21.3,26.5
2025-06-14T04:01:50.259687,874.0,21.2,26.5
2025-06-14T04:01:55.277436,875.0,21.3,26.4
2025-06-14T04:02:00.294916,875.0,21.2,26.4
2025-06-14T04:02:05.312620,874.0,21.2,26.4
2025-06-14T04:02:10.334582,873.0,21.2,26.4
2025-06-14T04:02:15.352295,873.0,21.2,26.4
2025-06-14T04:02:20.369475,872.0,21.2,26.4
2025-06-14T04:02:25.387796,872.0,21.2,26.5
2025-06-14T04:02:30.408869,873.0,21.2,26.4
2025-06-14T04:02:35.426526,872.0,21.2,26.5
2025-06-14T04:02:40.444691,872.0,21.2,26.5
2025-06-14T04:02:45.466494,871.0,21.2,26.5
2025-06-14T04:02:50.483588,872.0,21.2,26.5
2025-06-14T04:02:55.501857,872.0,21.2,26.5
2025-06-14T04:03:00.523004,871.0,21.2,26.5
2025-06-14T04:03:05.541448,871.0,21.2,26.5
2025-06-14T04:03:10.559334,871.0,21.2,26.4
2025-06-14T04:03:15.577036,871.0,21.2,26.5
2025-06-14T04:03:20.598641,870.0,21.2,26.5
2025-06-14T04:03:25.616532,870.0,21.2,26.5
2025-06-14T04:03:30.633481,869.0,21.2,26.5
2025-06-14T04:03:35.655241,869.0,21.2,26.5
2025-06-14T04:03:40.673107,868.0,21.2,26.5
2025-06-14T04:03:45.690794,867.0,21.2,26.5
2025-06-14T04:03:50.713142,866.0,21.2,26.5
2025-06-14T04:03:55.730318,866.0,21.2,26.5
2025-06-14T04:04:00.748392,866.0,21.2,26.5
2025-06-14T04:04:05.766349,867.0,21.2,26.5
2025-06-14T04:04:10.787695,867.0,21.1,26.4
2025-06-14T04:04:15.805199,868.0,21.1,26.5
2025-06-14T04:04:20.823565,868.0,21.2,26.5
2025-06-14T04:04:25.845329,868.0,21.2,26.5
2025-06-14T04:04:30.862925,868.0,21.1,26.5
2025-06-14T04:04:35.880761,868.0,21.2,26.5
2025-06-14T04:04:45.907207,867.0,21.2,26.5
2025-06-14T04:04:50.925665,867.0,21.1,26.5
2025-06-14T04:04:55.942844,867.0,21.1,26.5
2025-06-14T04:05:00.960805,867.0,21.1,26.5
2025-06-14T04:05:05.978801,866.0,21.2,26.5
2025-06-14T04:05:10.996571,866.0,21.2,26.4
2025-06-14T04:05:16.017458,866.0,21.2,26.5
2025-06-14T04:05:21.035975,865.0,21.2,26.5
2025-06-14T04:05:26.053634,864.0,21.2,26.5
2025-06-14T04:05:31.075119,863.0,21.2,26.5
2025-06-14T04:05:36.092972,862.0,21.1,26.4
2025-06-14T04:05:41.110898,863.0,21.1,26.5
2025-06-14T04:05:46.128353,863.0,21.2,26.4
2025-06-14T04:05:51.150345,863.0,21.2,26.5
2025-06-14T04:05:56.167275,861.0,21.1,26.4
2025-06-14T04:06:01.185376,861.0,21.1,26.4
2025-06-14T04:06:06.207587,861.0,21.1,26.4
2025-06-14T04:06:11.225079,861.0,21.2,26.4
2025-06-14T04:06:16.242574,860.0,21.1,26.4
2025-06-14T04:06:21.264391,861.0,21.2,26.4
2025-06-14T04:06:26.282322,861.0,21.1,26.4
2025-06-14T04:06:31.300011,861.0,21.1,26.4
2025-06-14T04:06:36.317956,861.0,21.1,26.4
2025-06-14T04:06:41.339369,861.0,21.1,26.4
2025-06-14T04:06:46.356894,860.0,21.2,26.4
2025-06-14T04:06:51.374796,860.0,21.1,26.4
